model_id,type_id,glb_relpath,n_annotated_parts,solver_plan,stiffness_ratio,glb_bytes,glb_sha256
da6d55954a6b48548965d38f01c9494d,000-167,glbs/000-167/da6d55954a6b48548965d38f01c9494d.glb,3,single_domain,1.0,10736,a31f0070555f78680f5309abfc10087794743a80dd4e1fd0e28ec9ad65470e65
da7560307ef0430aacb3c6410f36bf37,000-129,glbs/000-129/da7560307ef0430aacb3c6410f36bf37.glb,4,single_domain,9022.2,1215072,adc8bebb37cf48b14508dfb047267e24b0c4195bddac170c32e8d662d5ce6802
da76c2fbb0b04cde9c2d8596aa6b3ff7,000-167,glbs/000-167/da76c2fbb0b04cde9c2d8596aa6b3ff7.glb,4,implicit_or_substep,23068.2,2623976,feb8130e357bacea31dcd1f54570cf226c61c321d01d8e8b9a3b3e0999340fda
da78a50bd6d24973ba76c316a7b1b873,000-165,glbs/000-165/da78a50bd6d24973ba76c316a7b1b873.glb,17,rigid_soft_coupling,1691666.7,1248868,30c1ad8705a2efa64aae6218b98ba647156dee634cb56f010c0b6666aeb3e46c
da7c201ea80b492e83a97a704d48a47f,000-160,glbs/000-160/da7c201ea80b492e83a97a704d48a47f.glb,19,single_domain,61.4,16427208,089be2a48f03e72e521b008bd689cb6237b17180d77f61b379a88bf7cf33b8ee
da7ea8c47b394e71a46e5aeb9d8e6a76,000-127,glbs/000-127/da7ea8c47b394e71a46e5aeb9d8e6a76.glb,6,single_domain,90.2,3143124,5525e7b5d46801e52ab5a46430829dbb03904ee49efcea9b9e1e2d21b54fa0d4
da81c1183e0145adb87c0c5b97873822,000-167,glbs/000-167/da81c1183e0145adb87c0c5b97873822.glb,2,single_domain,1.0,244164,dbeb3a0b29f5af23299a2b2918edc458f7c0fbc01dde555f15e5d760a6b902a9
da830e48e0ee4617a1a60f2cf8f2a9bf,000-142,glbs/000-142/da830e48e0ee4617a1a60f2cf8f2a9bf.glb,4,rigid_soft_coupling,1691666.7,137300,ed1ea13181599404f73297d84b35072aaf18046a4ea6ebda25217e5094abfb21
da85fe331931411caed456e3bad857b0,000-164,glbs/000-164/da85fe331931411caed456e3bad857b0.glb,14,rigid_soft_coupling,76790.7,2002560,c43709c0ae4a6518cd7b6777ae7801dce1bf8f68473de0fa74dcf4624e1cf0d3
da86571d692442dc9e4ccbab60fdf81c,000-131,glbs/000-131/da86571d692442dc9e4ccbab60fdf81c.glb,5,single_domain,2.9,61852,fd9f9b49a812a2fac20c4a7ae8b0dfbb195b06fa6c85d55a1e952741b7bbda71
da889b5ce5cb4000ab11a75697d7b246,000-167,glbs/000-167/da889b5ce5cb4000ab11a75697d7b246.glb,3,single_domain,3.2,82408,912998571136e8376044bd47078ab7692d9fc4517bbf203936a593f1f5343770
da88f1c949fc4d689e236c589cfa2775,000-167,glbs/000-167/da88f1c949fc4d689e236c589cfa2775.glb,6,implicit_or_substep,23068.2,4173336,301f121f83d4561664e76a44523faae756838201ec2a3a159b21c2985b367e7b
da8a797a6b244494b912a76a45f587e5,000-161,glbs/000-161/da8a797a6b244494b912a76a45f587e5.glb,8,rigid_soft_coupling,76790.7,4438784,39e57b2481a3cc72c10bb14863b8b65e2bbde6151ff0ee19384343e1a41d0cdc
da8e15d7976e4c1da7582e6946191c29,000-167,glbs/000-167/da8e15d7976e4c1da7582e6946191c29.glb,75,single_domain,87.3,77320,b774d17b2b7cddf24614feb94ca5311e06301315e22b4088dc2fcc0b8a3c6631
da8fcc845fdf4227839784102dc182e7,000-076,glbs/000-076/da8fcc845fdf4227839784102dc182e7.glb,21,rigid_soft_coupling,1691666.7,3566720,8375733505345de38163074d4fe504189951a65471fcdd0c6c238212d350e16c
da913e1dcd5645b58848988d3453c45b,000-167,glbs/000-167/da913e1dcd5645b58848988d3453c45b.glb,5,single_domain,31.6,123724,261fb555c4218a1b25058e0b7cbb8a17cf1f9ad2dca0b03a1b5e43f3555dbff1
da95ee3c44644b7095c04c7d5271b859,000-138,glbs/000-138/da95ee3c44644b7095c04c7d5271b859.glb,10,single_domain,1.0,102564,7a13fe2787717ad32b2c9036d8979eb68dfad89603970c4a026a9e5edd03fc7c
da9f0219cbd74acf88864189c2aa13a5,000-164,glbs/000-164/da9f0219cbd74acf88864189c2aa13a5.glb,8,single_domain,2.6,195876,483278fdb2fbd148a4b6497b87f7ee364ee3fcb27536e5a809829b6e2d5aacf8
daa1732a38d2475a9dbc9463fdbd35dd,000-152,glbs/000-152/daa1732a38d2475a9dbc9463fdbd35dd.glb,13,rigid_soft_coupling,314241.5,1703148,d17563f174e433be9ef66a2a3364ba3b429291d7a3604788a0fb1f0cb81f4931
daa25da428384188834b9359691c323f,000-141,glbs/000-141/daa25da428384188834b9359691c323f.glb,2,implicit_or_substep,23068.2,2425104,292badaeb786a51d43b61358c5362b9c6e3283af16cf5a5873da7f9afbd22e64
daa33e45ca16451b8f54ffd12f703750,000-057,glbs/000-057/daa33e45ca16451b8f54ffd12f703750.glb,19,single_domain,1.0,9002884,ab7f0c2f8487190b3559bd708f9b2d5107cc532411c6fa4e6d3b04366e68fb1c
daa350ba493943e29362ccfcb8df2695,000-167,glbs/000-167/daa350ba493943e29362ccfcb8df2695.glb,7,rigid_soft_coupling,1691666.7,1781676,8cce3149db0409926fd47a6e2c2174790098bcc929f315f6ce4516bb4ff61925
daa4df9673934549b665235b085727ef,000-160,glbs/000-160/daa4df9673934549b665235b085727ef.glb,12,rigid_soft_coupling,916666.7,2354848,4dde2207796d7d80fac4800af2cf02e877919dcf7900290852d8345c6adc6ea1
daab1ad60eb74e0d8681519034d772f0,000-165,glbs/000-165/daab1ad60eb74e0d8681519034d772f0.glb,6,rigid_soft_coupling,76790.7,1049896,b1709f499fb78ff5ad256a05cb453e0009f5e6794c12acbddf89ad76977dfab9
daaeed9b52904a9484cb04a8687888cc,000-022,glbs/000-022/daaeed9b52904a9484cb04a8687888cc.glb,31,rigid_soft_coupling,1691666.7,3181308,cdf2d2e4a129b60fb424916a6089d5b985ef1a979b41ef5a47724b76cd1f1f85
dab0275f257642cab6613bf2dbffbc15,000-165,glbs/000-165/dab0275f257642cab6613bf2dbffbc15.glb,9,rigid_soft_coupling,1691666.7,2553112,6527f3e441201b45e5a6c69f25c3185f8da911955af34370b4edce8736eec924
dab8541358e64e4098850aad015f5bf1,000-129,glbs/000-129/dab8541358e64e4098850aad015f5bf1.glb,5,single_domain,2.9,94120,2603ad59f845449a2393c2a7418553ed6387bd5a6b7559da52edf0e8c195bbd8
dab8630cad244ba68479aab38f3a306e,000-167,glbs/000-167/dab8630cad244ba68479aab38f3a306e.glb,18,single_domain,3.2,621472,1c1393dbd79bbe30d25dd4dec5463d75085e0f1341a1f4823e2336d4b51f9ad6
dab879dffed74947baf5f43e0814ab83,000-167,glbs/000-167/dab879dffed74947baf5f43e0814ab83.glb,2,single_domain,1.0,31500,04cbead35d5c2133125bb9cb99234417a11bf656ab15838627cfcb9b5b52cfa3
dab954d198bc4fd69a5b43b98c84134b,000-074,glbs/000-074/dab954d198bc4fd69a5b43b98c84134b.glb,12,single_domain,2.9,14893892,d5d5269a7bffedf3540175ec0dbc45209e338692441750f386c36b480cc721b6
daba6e30f78d4604b5167b2f83b0d162,000-125,glbs/000-125/daba6e30f78d4604b5167b2f83b0d162.glb,32,single_domain,90.2,2385508,c613cf19b373f3ed8de2e7dc9a0ecfd176bec1a36ebb27aaa7dd8cdd62deaad2
daba77fb4a6b4f47acbfb4dff31b58ae,000-165,glbs/000-165/daba77fb4a6b4f47acbfb4dff31b58ae.glb,4,single_domain,3.2,872984,dbdb898bf26fe9a145fa4b0d7f4af86b9453e9b0b4cfd29f23cf93bb89415447
dabce2fe9fdd40d4b028b010b4252a91,000-166,glbs/000-166/dabce2fe9fdd40d4b028b010b4252a91.glb,15,rigid_soft_coupling,1691666.7,1023876,22d267454dd90d67e945275fcb037c4e525d762520266cd0142dfec72dd01601
dabec01a63fb4243aa3e5d1d746713a4,000-137,glbs/000-137/dabec01a63fb4243aa3e5d1d746713a4.glb,7,single_domain,2.9,197312,02e7422f009c9222aa805673dc79916b5e38f39a17e9d192c4e2ba61ea4552f1
dac46aabe37049a7b58b43dbebe199fa,000-163,glbs/000-163/dac46aabe37049a7b58b43dbebe199fa.glb,16,rigid_soft_coupling,76790.7,1383448,ba8fa3e1d5c186920bc97bdfbd1b872ca5ff67862ee35a6945a560f939d68c94
dac57b28ac2e48bfa7fea2848bbe0804,000-163,glbs/000-163/dac57b28ac2e48bfa7fea2848bbe0804.glb,20,rigid_soft_coupling,76790.7,2520736,9890235c02c2a7b9a3c96a8caa46a59ba5a916772c4f1f8f0d497a46b4810788
dac87c0a0ac84136bf69c02172bdc339,000-167,glbs/000-167/dac87c0a0ac84136bf69c02172bdc339.glb,10,implicit_or_substep,23068.2,27068,35eb12ce11de698f69b477e3a95c989719d25028b4136f519d38d956bd5e7c6f
dacf2336843b47e6bf289ee7a8d30bff,000-161,glbs/000-161/dacf2336843b47e6bf289ee7a8d30bff.glb,11,rigid_soft_coupling,1691666.7,4369740,19d6dced522661ae95f4c34a6df1258177b95ad4206d18556f71e10a5c2e6bc3
dad0f738d1384922af47b45156b53b0b,000-004,glbs/000-004/dad0f738d1384922af47b45156b53b0b.glb,12,rigid_soft_coupling,1063333.3,262536,129a974a6f698e4eabafd662933bd89d08229e9f0134dd1fbd9112048dd5de97
dad27da736294459bf46b77cadeeaa8a,000-032,glbs/000-032/dad27da736294459bf46b77cadeeaa8a.glb,4,implicit_or_substep,23068.2,3499252,a79368bf1d83dd17ae242602fdf34ccfd71cb4b580e3f2240cda5ab9219b96ba
dad4812adb324966a1da358e18e56ae2,000-142,glbs/000-142/dad4812adb324966a1da358e18e56ae2.glb,5,single_domain,2.9,485844,601e2a45da78515cdb138a3efe8e76b1a4cd7d62cbb3d1f5e474161e4148a0e6
dad980ba377c40ae9127a26519290d9b,000-167,glbs/000-167/dad980ba377c40ae9127a26519290d9b.glb,4,rigid_soft_coupling,1691666.7,1600704,39921f998431d2373a5f5bf03a8379df19935287602398c9459bacb71997591e
dadd0e99ea2b4d8b8d31773dd404ea2d,000-051,glbs/000-051/dadd0e99ea2b4d8b8d31773dd404ea2d.glb,11,single_domain,90.2,979316,7c1418637b0697c36a28bd01695fac28cff7a8cbcc9591fce56ececa7f569076
dade8bd9559a4298b0d4a9e999265908,000-167,glbs/000-167/dade8bd9559a4298b0d4a9e999265908.glb,3,single_domain,33.3,992024,5995bf0fe76fab27062cf30832f04bdbc5aba5c50e88d70bd7ed6479a934245c
dae133bae5cb4496b956f03e1fb7e402,000-006,glbs/000-006/dae133bae5cb4496b956f03e1fb7e402.glb,12,implicit_or_substep,22329.5,574696,f707607f8bbc8d28775f0d6aabdd71ae2dce62905ef8cda2948dce1616e6fdfd
dae85d8fc5b8470a931259d8304c1dd2,000-167,glbs/000-167/dae85d8fc5b8470a931259d8304c1dd2.glb,4,single_domain,90.2,50700,a2e43e1641d5025f57aec77da3f7e346664d9631ebb61c552af254342ec34049
dae886dc4cb6444b926393dd35e48d68,000-167,glbs/000-167/dae886dc4cb6444b926393dd35e48d68.glb,4,implicit_or_substep,23068.2,815200,af2bcef96c275fe05fdfa9855eb4196b541cd067007121cbce923d70d2704ed6
daed328800dd494e9696923fda5b3a37,000-161,glbs/000-161/daed328800dd494e9696923fda5b3a37.glb,23,rigid_soft_coupling,1691666.7,30699812,025955d0ad2be961208119ab86b950f9b77d2966eaf38af7588c8f9c3d01129c
daedd00ff9324f77952b6c7171e9aa96,000-167,glbs/000-167/daedd00ff9324f77952b6c7171e9aa96.glb,9,implicit_or_substep,23068.2,686564,0840155bc119f56fda0b5385c6812ee102f524a7de52194e68b710ae81956bdd
daeed37484ed4a16ba1871c5c79b6034,000-166,glbs/000-166/daeed37484ed4a16ba1871c5c79b6034.glb,4,single_domain,63.4,585988,603b69af94be620d5b659f5e872e9a1f05704eb86d30f547c2cc4a57317d729e
daf3dcb004a34bfc9147c27660625943,000-163,glbs/000-163/daf3dcb004a34bfc9147c27660625943.glb,29,rigid_soft_coupling,1691666.7,1438380,528fb6713207092ef26e357a8c3c98f7e6ed77ab98ce9c696f9190a130eb5b64
dafe7784aef44afda31f6a9f79a50bb7,000-162,glbs/000-162/dafe7784aef44afda31f6a9f79a50bb7.glb,12,rigid_soft_coupling,76790.7,990880,28298ba26dc8a13d47f6c8c4d2fa45ec7613bbf9ce051cae8c42bcfde35f185e
db007a3a3298412f8effeac2dac7270f,000-164,glbs/000-164/db007a3a3298412f8effeac2dac7270f.glb,9,single_domain,1.0,2647820,1b7b411df2a68bb7e19cf2c761f4cc1b546066f7a3316d15989e4f52f654002a
db013a65e5da42a8b78d178aad6de84b,000-167,glbs/000-167/db013a65e5da42a8b78d178aad6de84b.glb,3,single_domain,1.0,8412,57957501de2dbb4d219344df318e02ddf448e9aa21d704ae4c891b0dc829441e
db01d7f92f6f43e2870d36c950e7ecb8,000-047,glbs/000-047/db01d7f92f6f43e2870d36c950e7ecb8.glb,11,single_domain,1.0,396784,7156663e76d5fc44b056779fd0dfdf3b6759ca31a318b7d2da95e6fba0358aed
db029e6e80be4dd39f7ce5541cacc74a,000-126,glbs/000-126/db029e6e80be4dd39f7ce5541cacc74a.glb,10,rigid_soft_coupling,76790.7,18108,e4cbc660034dfd81fbe3660c0e3566e735426428ef9ec47cd30ae9466159191e
db02d51d99d74d62818cd70cce2e7f31,000-164,glbs/000-164/db02d51d99d74d62818cd70cce2e7f31.glb,8,rigid_soft_coupling,1691666.7,968820,de78a16c58c74a9bde2596e44a43df7ea12e776ee1bcf9ae5eded1353edec7c5
db0898c5c1184e0f931a9d1e00b507dd,000-037,glbs/000-037/db0898c5c1184e0f931a9d1e00b507dd.glb,6,single_domain,1.0,1273900,f2044a84be84521135fafe3be9077495dcf23c01e82a1be1b21eab94fbb8cc80
db135c9ea524493b9d05b7eefe070cb6,000-167,glbs/000-167/db135c9ea524493b9d05b7eefe070cb6.glb,3,single_domain,1.0,24300,060a5b63800a0ee4356e2b7ee5985544a4aae8060e8c2c5c260ada11e79e29c4
db157e6be5ff4968a4d1bdb19dff54a3,000-164,glbs/000-164/db157e6be5ff4968a4d1bdb19dff54a3.glb,18,rigid_soft_coupling,76790.7,2038916,a7b323b85e9c839d0f0f9eddd3d7bbac76de296ec6dcbd3f11ce3410bb298bb7
db17de9fed6b4774aad6c34f69a4c1a6,000-164,glbs/000-164/db17de9fed6b4774aad6c34f69a4c1a6.glb,9,rigid_soft_coupling,1691666.7,1112516,fb77d0ee7dd5ec861022982703f48b0136c6b3097ce1f56dd1381b1850abc64e
db18b256bdf0362594b4531d21ba3ff9,000-162,glbs/000-162/db18b256bdf0362594b4531d21ba3ff9.glb,16,rigid_soft_coupling,1691666.7,622784,622e1f7ba3b9be5088066ed158a0fec8525be479429e8248ef6e311ccb59048a
db193201a07449479a53a89bc9840a72,000-167,glbs/000-167/db193201a07449479a53a89bc9840a72.glb,5,implicit_or_substep,23068.2,13929324,0d0cbb6bad3216a215090723034e3571aa6cb830a628b3e494e4ecf00dcb9ab2
db1a515d90ca4873bfb927a7c461d9fd,000-130,glbs/000-130/db1a515d90ca4873bfb927a7c461d9fd.glb,9,single_domain,1.0,426840,529417bbac0f9120b1e66d20b2cf59b40d9964d307044ab77d78c67d6624e935
db206ee753eb4ff6be0765677760d375,000-053,glbs/000-053/db206ee753eb4ff6be0765677760d375.glb,4,single_domain,1.8,4030288,c8985a824c3111fa83a81628fe681bb808c8aa5574ba29dba7bf65c70e09e4be
db20bf46340d4f0cb5c5df429b5dbbd4,000-162,glbs/000-162/db20bf46340d4f0cb5c5df429b5dbbd4.glb,12,rigid_soft_coupling,1691666.7,1275812,d288fa90a2a6eadc97ad9912b7a187345eeadf10218d9dee441d6e1e28ddc3d0
db28e4331f874ca5aa09b83fd5b31c15,000-060,glbs/000-060/db28e4331f874ca5aa09b83fd5b31c15.glb,5,single_domain,2.9,1574580,78c9e10d193399936fd5d22d4fce163aa60977f16b09477d16d156890bafbc87
db29b84d5bce48279834edb25573e64f,000-161,glbs/000-161/db29b84d5bce48279834edb25573e64f.glb,7,single_domain,2.9,6916892,1fec166821a96a46941c3b5871a649a9226dd7109a195e05b48255df9b9efaaa
db2d6abf3da94760b8052c6eab0c8063,000-164,glbs/000-164/db2d6abf3da94760b8052c6eab0c8063.glb,2,rigid_soft_coupling,625208.3,938176,e6e5b1b5ba3bdc21385cbb389163ae19d545fdeeff694136a622991c5bb931f6
db2e3d72b403487da06e7415e36c8134,000-167,glbs/000-167/db2e3d72b403487da06e7415e36c8134.glb,2,single_domain,1.0,614992,15b843d04529fd96cca0d47c15f6783d34d996247817761c5bd487015a8df096
db348df21c7c409bad49a70b008e0553,000-167,glbs/000-167/db348df21c7c409bad49a70b008e0553.glb,5,single_domain,1.0,30208,65309187594a8fc58568cecadaf8e6bc49cf34f44d9445e1da5e9e1430be4f77
db35cb9c214c432e934a7e0afa90fe81,000-165,glbs/000-165/db35cb9c214c432e934a7e0afa90fe81.glb,19,rigid_soft_coupling,76790.7,1438672,0cbb1813f2ecaf344c7ce0096d10fe64ea8eafaaa6a5fdc1e473a637bb5dad17
db36a7cf8d084785ab2b40d82d10c645,000-124,glbs/000-124/db36a7cf8d084785ab2b40d82d10c645.glb,2,single_domain,1.0,41012,07463f3e52a042d6d0ea9f4bc7b99c4ec4daae02bccaabe922f20e207c0dc4fe
db38dc471827459d88ed63c826451d20,000-165,glbs/000-165/db38dc471827459d88ed63c826451d20.glb,14,rigid_soft_coupling,1691666.7,2916376,52743de93827d7a1d2338dd16638711940689e15e4450b206bfedbe16fa08f3f
db3e06a3270447c9926955e3f64b2a87,000-059,glbs/000-059/db3e06a3270447c9926955e3f64b2a87.glb,24,single_domain,21.3,167240,7271fec892d9e35c308726385ee51273a69db79c388141e2e66c674591fea608
db3ec16c9f59418cb28c4da4fd623d1a,000-010,glbs/000-010/db3ec16c9f59418cb28c4da4fd623d1a.glb,8,rigid_soft_coupling,1691666.7,473360,14538a8b6e53da46f0308a503b6815792def0b8c81c16c9cebbf5fa4c2f906f4
db3ec22576dd44a1aa5c2419741c3821,000-161,glbs/000-161/db3ec22576dd44a1aa5c2419741c3821.glb,9,rigid_soft_coupling,1691666.7,795976,942d9686eaf1539eae3a73ff25da2a2d8d9dbb21b734685dc8b3b994f7f4555b
db3f302ea9cf4831b05aebf32bf7b148,000-167,glbs/000-167/db3f302ea9cf4831b05aebf32bf7b148.glb,3,single_domain,1.0,404172,78e7e265b428c9ca57922bde678d18c92eed32cd9f28e4a13c1e1a78f0e1bbaf
db41ecb0eab643db900ce4708a880e91,000-167,glbs/000-167/db41ecb0eab643db900ce4708a880e91.glb,76,single_domain,3.2,2167716,0903e5434851229380056d84377de622af63dea2b2e26e5c96b7b090a6fd36d9
db46661c8a714905853e38ca88e0e971,000-121,glbs/000-121/db46661c8a714905853e38ca88e0e971.glb,7,single_domain,48.9,462624,d1fc59f6adbc203fbb91d63b96ae1faa8fcbc249906acbee537389931b9d1fdc
db4b49aaf7f04a5ba520e8cd2f5a8112,000-160,glbs/000-160/db4b49aaf7f04a5ba520e8cd2f5a8112.glb,9,rigid_soft_coupling,76790.7,3671756,aef9b7e8f2e5ea54da278b196d6f50c00af9253920152fd962cfbf69fc0355b7
db4e5683d6794679a716edefaf00894c,000-125,glbs/000-125/db4e5683d6794679a716edefaf00894c.glb,4,implicit_or_substep,23068.2,2256612,5d3a8719aecae6de6d4d23ff6d67e67ee870d83308340facb3d2f9e259a92c22
db4f0a943cb94220a8000794cdee22fc,000-006,glbs/000-006/db4f0a943cb94220a8000794cdee22fc.glb,5,rigid_soft_coupling,1691666.7,1759124,a3ee3fa63d8dc5cf29c10b0aeeeca6211de0d882badec4d3515c9586ffbede01
db54fe9653784608b94da3a66f107a4c,000-042,glbs/000-042/db54fe9653784608b94da3a66f107a4c.glb,9,rigid_soft_coupling,1691666.7,2576660,fdd0415941525d56fa8379e84ffb01153ed9ae3d1f3b1265d6d5340319c0b48d
db58f6e9521445b5baefdd1f8659937f,000-112,glbs/000-112/db58f6e9521445b5baefdd1f8659937f.glb,5,single_domain,63.4,1056548,0d715d5f820120e4a625a133cbfc41b4a9c8a8f6793922c3f8be885692e91f83
db597b9007804340870871db3f4b55f9,000-165,glbs/000-165/db597b9007804340870871db3f4b55f9.glb,15,single_domain,2.9,174128,d9d37be5f39f74f6527ad93a1e2146b631f0a8e2cfec6024bc32d07c66052e0e
db5a394d215743b89ed59da837e54235,000-167,glbs/000-167/db5a394d215743b89ed59da837e54235.glb,5,implicit_or_substep,23068.2,2928540,1b00f9d623337640eba2b6d5aca46a5f23a2ca2c32386e579e38dc94902f1c17
db5d22889b104bb2b32add0bd06a6f17,000-167,glbs/000-167/db5d22889b104bb2b32add0bd06a6f17.glb,2,single_domain,1.8,1169820,aeefefd17406d6190426a9a9588f1f6f658ab03734a5bfef3c799f32f15d3dec
db60d2074c9c498d9af608e5d8b5a10c,000-167,glbs/000-167/db60d2074c9c498d9af608e5d8b5a10c.glb,6,single_domain,1.0,125248,eb1c79399fadb4d16468880f056140e93257e20c47c6430c4a15bf5d496afcd9
db62b91275b243c3b4f83b12736cde01,000-055,glbs/000-055/db62b91275b243c3b4f83b12736cde01.glb,10,single_domain,90.2,389492,a6d1a8598c6df1f457188f4a220d7d996752f956767462efd436ec1e589941b1
db66bef2b3134cf0913c9ea8be34fd28,000-167,glbs/000-167/db66bef2b3134cf0913c9ea8be34fd28.glb,2,rigid_soft_coupling,916666.7,302008,8f5ef04bfe0616e436c00645e821688b405fc834f77d7aeb3fefaa632c39e14e
db69b979e40e470da3f60bc3bf179695,000-161,glbs/000-161/db69b979e40e470da3f60bc3bf179695.glb,32,single_domain,63.4,8364780,f31cb56808107bf6d9fb819db323809f266e031b84c6232f37290a0ff3fcb0a7
db6a311fa0384f3a85bda5ed63ed393c,000-126,glbs/000-126/db6a311fa0384f3a85bda5ed63ed393c.glb,5,single_domain,11.9,3151004,0df95d063b7fae706d3dae1e2dd2613f070b74bcae0d8da106fe224004e6351b
db6ad304929748e284e4508fe7463fce,000-018,glbs/000-018/db6ad304929748e284e4508fe7463fce.glb,13,rigid_soft_coupling,1637500.0,2272996,fdd98cd0478972026566fb3be1181a4f7a08d7be547f287d9a98719056f86efd
db6cc3cd17e24affbc2cc36a4d46f0ac,000-130,glbs/000-130/db6cc3cd17e24affbc2cc36a4d46f0ac.glb,49,single_domain,90.2,301200,16cfb2c63cffa1be4179121fd7e36c3d2c588c12a2d7380cae2f25ea9ecd275a
db6f67390a6e436bb6b69c470d21ee87,000-162,glbs/000-162/db6f67390a6e436bb6b69c470d21ee87.glb,22,single_domain,61.4,668208,494356cd10140622a30384d0234a9b27a11684a15bd0555490691166b23de109
db76ca827b0544f59121c8c616961f83,000-167,glbs/000-167/db76ca827b0544f59121c8c616961f83.glb,5,rigid_soft_coupling,1691666.7,568524,06615769276d920bf3f3e19c6d0cd974432ede808a32bc1ac464d17cdff3c63e
db76d970658e40148e7025bb4eedd28b,000-165,glbs/000-165/db76d970658e40148e7025bb4eedd28b.glb,18,rigid_soft_coupling,76790.7,2328064,9e63a86e7316137619b4d538b28b158cfb316e8f49363953bef7d15426d4795d
db7c6559062e4a2fa769cf19269a6108,000-072,glbs/000-072/db7c6559062e4a2fa769cf19269a6108.glb,4,implicit_or_substep,22329.5,85088,73088db100aa0cd7b8252f17646c2c20fee4761182eb0215b23a803ea8ed2de4
db7c7d6bab06497487e94a2ffc6621f6,000-161,glbs/000-161/db7c7d6bab06497487e94a2ffc6621f6.glb,11,rigid_soft_coupling,76790.7,1834652,37abdd0c6396db06ff1151e020fd398c5390ac3143153f3046597a85f826715a
db7d9e6f63c541efac44b588e58a8454,000-167,glbs/000-167/db7d9e6f63c541efac44b588e58a8454.glb,2,single_domain,1.0,78520,9e8800bd440fb97a8ad27544285d0f69bef6648646ea4ac870bb0a3d1231af84
db7e89588bc94b6487702207303dc23d,000-167,glbs/000-167/db7e89588bc94b6487702207303dc23d.glb,3,implicit_or_substep,23068.2,4904856,df0ffbf80c76f2464ff5468c0395de230e5cdd79b02dfa3a02360dd7ae8856ac
db8102915cc4487e9e46136914c71e0d,000-141,glbs/000-141/db8102915cc4487e9e46136914c71e0d.glb,2,single_domain,1.0,865296,ad5e3d1a8f0d3231a58782e5f39fed24288a6d96b8ba799240a61f13c1a9d450
db843aeec3ed4fb7b899ebfd938741d8,000-056,glbs/000-056/db843aeec3ed4fb7b899ebfd938741d8.glb,5,single_domain,13.8,334584,58889488072fe7681dbf45b34bdf665e10607eeac09c66b782050db488bf9416
db845d8eb73e4efda6de8145aa7b66d5,000-157,glbs/000-157/db845d8eb73e4efda6de8145aa7b66d5.glb,9,rigid_soft_coupling,1691666.7,963536,7583806d55b4cddb58ec6c7a7e9900b401d55fd17ee7b02e66c0038cf26019b1
db8624154a3e40dbaf947f52738bdc07,000-162,glbs/000-162/db8624154a3e40dbaf947f52738bdc07.glb,3,rigid_soft_coupling,76790.7,850900,d77e6be8705cb5a3d492240c27124111980d5f9e538c88ac26c48984aa45a4a3
db881640134843bba0049f600eb5b4c7,000-001,glbs/000-001/db881640134843bba0049f600eb5b4c7.glb,4,implicit_or_substep,23068.2,2129640,443f5257861ebc70d4da19ab9aa18120ee88d97cc10e418b5b1cc8995d8d815e
db979197db744dedab76a43cc20b2215,000-049,glbs/000-049/db979197db744dedab76a43cc20b2215.glb,10,rigid_soft_coupling,314241.5,5600996,3c263b1d76476625fa23061004883eab2a5d83cf20b119e22ab1820b72d247c9
db97c07c6b1d4849962eb16436ecf49b,000-160,glbs/000-160/db97c07c6b1d4849962eb16436ecf49b.glb,11,rigid_soft_coupling,1691666.7,25304420,39324a21fb883d2803e8085583f38c86841f7b3b4422734ef9a63993bd23d509
db9816e71722414baa3a1a3276dd3d86,000-045,glbs/000-045/db9816e71722414baa3a1a3276dd3d86.glb,18,single_domain,63.4,1230924,804e77e3c34202fe438c9c5a250150e78912e9071bc46f9ab8749033d754eb5d
db98a6cdce964ef198f8fbb21f500338,000-167,glbs/000-167/db98a6cdce964ef198f8fbb21f500338.glb,11,single_domain,3.2,1048924,4f97a3d08ae31f90ad0ff49570a1126811a41fb0bde449d102eeda4f3ac5795b
db98f4a7ecb34011932d0cfb1df3b728,000-160,glbs/000-160/db98f4a7ecb34011932d0cfb1df3b728.glb,9,rigid_soft_coupling,916666.7,3106700,1545b1727c092ece4309751b237e770a29a4c3387a3e408fb8b37936a0f01f65
db99f23f767445e9b7c0d301ac48c580,000-163,glbs/000-163/db99f23f767445e9b7c0d301ac48c580.glb,11,rigid_soft_coupling,76790.7,1425792,04122e0d0fa74ddb991c262fe844343d8312c3d3ce45cfcdfb9502d09ff1b55e
db9ed76ebb8041be85c53ec3f7f0896f,000-160,glbs/000-160/db9ed76ebb8041be85c53ec3f7f0896f.glb,10,rigid_soft_coupling,1691666.7,5246108,737f516754e62f033f978eaf02edb1b32e83f13a0f8dc4e3b41a72ac059412fb
dba15b2419af4d5d8a8f100cbc820303,000-167,glbs/000-167/dba15b2419af4d5d8a8f100cbc820303.glb,3,single_domain,1.1,2255320,0dcf81430e9e2220b7f0e89a21981a79651a858a15f85e8b9b366e81aedbe666
dba206fede0844c6a9b33d6fc72ce65f,000-130,glbs/000-130/dba206fede0844c6a9b33d6fc72ce65f.glb,12,rigid_soft_coupling,916666.7,41636,939f7521eaa73d46d60694539ed426720517715447b2d0008024607f31f46e22
dba6dba403b246a2bc6d9f115473210a,000-162,glbs/000-162/dba6dba403b246a2bc6d9f115473210a.glb,22,rigid_soft_coupling,1063333.3,2245220,0ef92814cd8a5ffe48c0130ceafa7dc03e5875d669864e06f456523deabef36d
